model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
477,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.75, 0.73, 0.7, 0.72, 0.78, 0.68, 0.73, 0.73, 0.72, 0.72, 0.77, 0.75, 0.8, 0.77, 0.78, 0.73, 0.82, 0.77, 0.75]",0.749,"[]",-
478,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.78, 0.73, 0.7, 0.67, 0.78, 0.7, 0.77, 0.72, 0.72, 0.68, 0.77, 0.77, 0.8, 0.73, 0.78, 0.75, 0.83, 0.73, 0.77]",0.749,"[]",-
479,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.77, 0.72, 0.72, 0.63, 0.78, 0.72, 0.75, 0.75, 0.72, 0.73, 0.78, 0.75, 0.78, 0.73, 0.77, 0.73, 0.83, 0.73, 0.77]",0.749,"[]",-
480,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.75, 0.72, 0.67, 0.72, 0.75, 0.72, 0.75, 0.75, 0.73, 0.73, 0.78, 0.78, 0.77, 0.73, 0.78, 0.75, 0.8, 0.77, 0.73]",0.749,"[]",-
481,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.78, 0.78, 0.73, 0.73, 0.67, 0.77, 0.68, 0.77, 0.73, 0.68, 0.72, 0.77, 0.75, 0.77, 0.77, 0.77, 0.75, 0.83, 0.78, 0.75]",0.749,"[]",-
482,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.77, 0.72, 0.72, 0.73, 0.78, 0.7, 0.73, 0.75, 0.65, 0.7, 0.78, 0.78, 0.77, 0.75, 0.8, 0.73, 0.78, 0.75, 0.77]",0.749,"[]",-
483,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.78, 0.72, 0.72, 0.7, 0.77, 0.68, 0.75, 0.75, 0.75, 0.72, 0.77, 0.77, 0.78, 0.72, 0.78, 0.73, 0.77, 0.77, 0.73]",0.749,"[]",-
484,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.77, 0.72, 0.67, 0.72, 0.75, 0.72, 0.72, 0.75, 0.72, 0.7, 0.77, 0.77, 0.78, 0.72, 0.8, 0.73, 0.8, 0.78, 0.77]",0.749,"[]",-
485,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.77, 0.72, 0.7, 0.72, 0.75, 0.72, 0.75, 0.73, 0.72, 0.73, 0.8, 0.75, 0.77, 0.73, 0.78, 0.73, 0.78, 0.78, 0.75]",0.749,"[]",-
486,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.75, 0.72, 0.7, 0.72, 0.77, 0.7, 0.77, 0.75, 0.73, 0.7, 0.78, 0.78, 0.78, 0.7, 0.78, 0.73, 0.82, 0.77, 0.73]",0.749,"[]",-
487,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.78, 0.73, 0.7, 0.7, 0.77, 0.7, 0.75, 0.73, 0.7, 0.73, 0.78, 0.75, 0.77, 0.77, 0.77, 0.75, 0.82, 0.73, 0.73]",0.749,"[]",-
488,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.78, 0.77, 0.72, 0.7, 0.72, 0.77, 0.72, 0.72, 0.75, 0.72, 0.73, 0.75, 0.77, 0.78, 0.75, 0.8, 0.73, 0.78, 0.77, 0.75]",0.749,"[]",-
489,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.83, 0.77, 0.73, 0.7, 0.67, 0.78, 0.72, 0.73, 0.75, 0.7, 0.72, 0.77, 0.75, 0.75, 0.73, 0.78, 0.77, 0.8, 0.78, 0.75]",0.749,"[]",-
490,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 20}","[0.83, 0.75, 0.73, 0.68, 0.72, 0.75, 0.68, 0.73, 0.75, 0.72, 0.73, 0.78, 0.78, 0.77, 0.73, 0.78, 0.75, 0.82, 0.77, 0.73]",0.749,"[]",-
491,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.77, 0.73, 0.7, 0.72, 0.75, 0.7, 0.73, 0.75, 0.73, 0.7, 0.8, 0.77, 0.78, 0.75, 0.78, 0.73, 0.8, 0.75, 0.73]",0.748,"[]",-
492,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.78, 0.72, 0.7, 0.72, 0.75, 0.72, 0.73, 0.75, 0.72, 0.73, 0.75, 0.77, 0.8, 0.72, 0.8, 0.73, 0.78, 0.77, 0.75]",0.748,"[]",-
493,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.77, 0.72, 0.72, 0.7, 0.75, 0.7, 0.73, 0.73, 0.72, 0.72, 0.8, 0.78, 0.78, 0.73, 0.8, 0.73, 0.77, 0.77, 0.75]",0.748,"[]",-
494,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.77, 0.73, 0.7, 0.68, 0.77, 0.68, 0.77, 0.75, 0.72, 0.7, 0.78, 0.77, 0.78, 0.73, 0.8, 0.73, 0.82, 0.73, 0.73]",0.748,"[]",-
495,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.77, 0.72, 0.68, 0.7, 0.78, 0.72, 0.73, 0.75, 0.7, 0.7, 0.78, 0.8, 0.77, 0.75, 0.8, 0.73, 0.78, 0.77, 0.72]",0.748,"[]",-
496,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.77, 0.73, 0.7, 0.65, 0.77, 0.68, 0.75, 0.73, 0.68, 0.7, 0.78, 0.78, 0.78, 0.73, 0.8, 0.75, 0.8, 0.77, 0.8]",0.748,"[]",-
497,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 18}","[0.83, 0.75, 0.72, 0.68, 0.7, 0.75, 0.68, 0.75, 0.73, 0.72, 0.72, 0.78, 0.8, 0.77, 0.75, 0.8, 0.72, 0.82, 0.75, 0.75]",0.748,"[]",-
498,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.87, 0.77, 0.72, 0.7, 0.72, 0.75, 0.67, 0.77, 0.73, 0.7, 0.7, 0.77, 0.75, 0.78, 0.73, 0.78, 0.73, 0.8, 0.78, 0.75]",0.748,"[]",-
499,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.77, 0.73, 0.68, 0.7, 0.75, 0.72, 0.75, 0.75, 0.72, 0.72, 0.78, 0.77, 0.77, 0.73, 0.8, 0.73, 0.82, 0.75, 0.73]",0.748,"[]",-
500,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.78, 0.72, 0.7, 0.68, 0.77, 0.72, 0.75, 0.73, 0.7, 0.7, 0.78, 0.78, 0.77, 0.73, 0.78, 0.75, 0.8, 0.8, 0.73]",0.748,"[]",-
501,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.85, 0.77, 0.72, 0.68, 0.67, 0.73, 0.67, 0.73, 0.75, 0.7, 0.72, 0.78, 0.8, 0.78, 0.78, 0.77, 0.73, 0.82, 0.77, 0.75]",0.748,"[]",-
502,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.77, 0.73, 0.7, 0.7, 0.77, 0.68, 0.77, 0.73, 0.73, 0.72, 0.78, 0.75, 0.77, 0.7, 0.77, 0.75, 0.82, 0.73, 0.78]",0.748,"[]",-
503,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.75, 0.72, 0.68, 0.7, 0.75, 0.72, 0.75, 0.73, 0.73, 0.7, 0.77, 0.82, 0.78, 0.73, 0.77, 0.73, 0.82, 0.75, 0.77]",0.748,"[]",-
504,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.78, 0.75, 0.73, 0.7, 0.68, 0.75, 0.68, 0.75, 0.75, 0.72, 0.72, 0.78, 0.78, 0.77, 0.75, 0.8, 0.75, 0.8, 0.78, 0.75]",0.748,"[]",-
505,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.75, 0.72, 0.7, 0.72, 0.77, 0.7, 0.75, 0.75, 0.72, 0.73, 0.77, 0.78, 0.78, 0.72, 0.8, 0.73, 0.78, 0.77, 0.73]",0.748,"[]",-
506,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.85, 0.75, 0.72, 0.7, 0.67, 0.77, 0.67, 0.75, 0.73, 0.7, 0.73, 0.8, 0.78, 0.78, 0.73, 0.78, 0.75, 0.78, 0.78, 0.75]",0.748,"[]",-
507,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.77, 0.68, 0.73, 0.68, 0.78, 0.68, 0.75, 0.75, 0.75, 0.7, 0.78, 0.77, 0.77, 0.75, 0.78, 0.73, 0.8, 0.75, 0.77]",0.748,"[]",-
508,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.77, 0.75, 0.73, 0.73, 0.72, 0.75, 0.72, 0.75, 0.75, 0.72, 0.73, 0.77, 0.78, 0.8, 0.73, 0.78, 0.72, 0.77, 0.77, 0.73]",0.748,"[]",-
509,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.77, 0.72, 0.67, 0.72, 0.77, 0.7, 0.73, 0.75, 0.7, 0.7, 0.77, 0.78, 0.77, 0.75, 0.8, 0.73, 0.82, 0.77, 0.75]",0.748,"[]",-
510,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.78, 0.78, 0.7, 0.72, 0.72, 0.75, 0.7, 0.73, 0.75, 0.72, 0.73, 0.77, 0.78, 0.78, 0.73, 0.78, 0.73, 0.82, 0.77, 0.73]",0.748,"[]",-
511,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.78, 0.8, 0.68, 0.67, 0.7, 0.77, 0.68, 0.75, 0.77, 0.72, 0.72, 0.78, 0.77, 0.78, 0.77, 0.8, 0.75, 0.78, 0.77, 0.73]",0.748,"[]",-
512,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.78, 0.72, 0.75, 0.67, 0.77, 0.68, 0.75, 0.72, 0.68, 0.7, 0.78, 0.77, 0.78, 0.75, 0.78, 0.75, 0.82, 0.75, 0.77]",0.748,"[]",-
513,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 20}","[0.82, 0.77, 0.72, 0.68, 0.7, 0.77, 0.68, 0.75, 0.75, 0.73, 0.72, 0.78, 0.78, 0.78, 0.72, 0.78, 0.73, 0.77, 0.77, 0.77]",0.748,"[]",-
514,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.77, 0.7, 0.7, 0.72, 0.77, 0.67, 0.73, 0.73, 0.72, 0.68, 0.78, 0.77, 0.8, 0.75, 0.8, 0.73, 0.82, 0.75, 0.75]",0.748,"[]",-
515,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.83, 0.75, 0.72, 0.7, 0.67, 0.77, 0.7, 0.75, 0.73, 0.7, 0.72, 0.78, 0.77, 0.78, 0.73, 0.8, 0.73, 0.82, 0.78, 0.73]",0.748,"[]",-
516,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.78, 0.73, 0.72, 0.68, 0.75, 0.7, 0.75, 0.73, 0.7, 0.73, 0.8, 0.77, 0.77, 0.73, 0.77, 0.75, 0.82, 0.75, 0.73]",0.748,"[]",-
517,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.78, 0.73, 0.7, 0.7, 0.75, 0.7, 0.75, 0.73, 0.72, 0.72, 0.8, 0.75, 0.77, 0.75, 0.77, 0.73, 0.83, 0.75, 0.73]",0.748,"[]",-
518,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.77, 0.72, 0.72, 0.72, 0.75, 0.73, 0.73, 0.75, 0.72, 0.72, 0.78, 0.77, 0.77, 0.73, 0.77, 0.73, 0.8, 0.77, 0.73]",0.748,"[]",-
519,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.78, 0.7, 0.7, 0.68, 0.77, 0.67, 0.77, 0.75, 0.72, 0.73, 0.78, 0.77, 0.78, 0.75, 0.8, 0.73, 0.8, 0.73, 0.73]",0.748,"[]",-
520,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.78, 0.7, 0.7, 0.68, 0.75, 0.7, 0.73, 0.75, 0.72, 0.7, 0.8, 0.78, 0.77, 0.73, 0.8, 0.75, 0.82, 0.77, 0.73]",0.748,"[]",-
521,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.77, 0.72, 0.7, 0.72, 0.75, 0.68, 0.75, 0.73, 0.73, 0.72, 0.78, 0.8, 0.77, 0.72, 0.78, 0.73, 0.8, 0.78, 0.73]",0.748,"[]",-
522,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.75, 0.73, 0.72, 0.68, 0.77, 0.68, 0.77, 0.75, 0.72, 0.7, 0.78, 0.75, 0.78, 0.77, 0.78, 0.73, 0.8, 0.77, 0.73]",0.748,"[]",-
523,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.83, 0.75, 0.73, 0.7, 0.67, 0.77, 0.68, 0.75, 0.75, 0.73, 0.72, 0.78, 0.8, 0.77, 0.75, 0.78, 0.72, 0.82, 0.73, 0.73]",0.748,"[]",-
524,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.75, 0.7, 0.67, 0.72, 0.75, 0.68, 0.77, 0.75, 0.72, 0.73, 0.8, 0.77, 0.78, 0.73, 0.78, 0.73, 0.8, 0.78, 0.73]",0.748,"[]",-
525,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.83, 0.77, 0.72, 0.68, 0.72, 0.78, 0.68, 0.75, 0.75, 0.72, 0.7, 0.77, 0.75, 0.78, 0.73, 0.78, 0.73, 0.82, 0.75, 0.75]",0.748,"[]",-
526,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.78, 0.73, 0.7, 0.72, 0.77, 0.72, 0.72, 0.72, 0.72, 0.72, 0.78, 0.75, 0.77, 0.77, 0.78, 0.73, 0.82, 0.73, 0.73]",0.748,"[]",-
527,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.78, 0.77, 0.72, 0.7, 0.68, 0.75, 0.7, 0.75, 0.75, 0.73, 0.7, 0.8, 0.77, 0.77, 0.73, 0.8, 0.75, 0.78, 0.78, 0.75]",0.748,"[]",-
528,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.77, 0.68, 0.7, 0.7, 0.78, 0.7, 0.77, 0.77, 0.72, 0.7, 0.75, 0.77, 0.78, 0.75, 0.8, 0.75, 0.78, 0.77, 0.72]",0.748,"[]",-
529,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 20}","[0.83, 0.77, 0.7, 0.67, 0.68, 0.78, 0.67, 0.73, 0.73, 0.72, 0.73, 0.8, 0.78, 0.8, 0.77, 0.77, 0.73, 0.82, 0.75, 0.73]",0.748,"[]",-
530,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.83, 0.77, 0.7, 0.68, 0.63, 0.73, 0.7, 0.73, 0.75, 0.73, 0.7, 0.8, 0.78, 0.77, 0.75, 0.78, 0.73, 0.82, 0.8, 0.78]",0.748,"[]",-
531,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.82, 0.78, 0.72, 0.68, 0.73, 0.75, 0.7, 0.75, 0.73, 0.7, 0.72, 0.78, 0.8, 0.78, 0.73, 0.8, 0.73, 0.78, 0.75, 0.73]",0.748,"[]",-
532,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.77, 0.7, 0.72, 0.7, 0.77, 0.72, 0.73, 0.75, 0.72, 0.72, 0.77, 0.78, 0.77, 0.73, 0.78, 0.73, 0.82, 0.75, 0.73]",0.748,"[]",-
533,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.78, 0.78, 0.73, 0.7, 0.72, 0.78, 0.68, 0.75, 0.72, 0.67, 0.73, 0.78, 0.77, 0.77, 0.75, 0.78, 0.75, 0.82, 0.75, 0.75]",0.748,"[]",-
534,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.75, 0.68, 0.75, 0.72, 0.75, 0.68, 0.75, 0.77, 0.73, 0.7, 0.78, 0.77, 0.77, 0.73, 0.78, 0.73, 0.78, 0.77, 0.75]",0.748,"[]",-
535,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.78, 0.73, 0.72, 0.7, 0.75, 0.72, 0.73, 0.73, 0.7, 0.72, 0.78, 0.78, 0.77, 0.75, 0.75, 0.75, 0.78, 0.73, 0.77]",0.748,"[]",-
536,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.78, 0.77, 0.72, 0.68, 0.72, 0.77, 0.67, 0.73, 0.75, 0.67, 0.72, 0.78, 0.77, 0.78, 0.78, 0.78, 0.73, 0.82, 0.77, 0.77]",0.748,"[]",-
537,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.83, 0.75, 0.73, 0.7, 0.68, 0.75, 0.7, 0.75, 0.75, 0.7, 0.72, 0.77, 0.77, 0.8, 0.73, 0.8, 0.75, 0.77, 0.75, 0.75]",0.748,"[]",-
538,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.77, 0.73, 0.68, 0.7, 0.77, 0.67, 0.73, 0.77, 0.68, 0.73, 0.78, 0.78, 0.77, 0.75, 0.8, 0.72, 0.8, 0.75, 0.75]",0.748,"[]",-
539,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.78, 0.78, 0.72, 0.7, 0.7, 0.75, 0.72, 0.75, 0.75, 0.72, 0.72, 0.75, 0.77, 0.8, 0.73, 0.8, 0.73, 0.78, 0.77, 0.73]",0.748,"[]",-
540,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.78, 0.78, 0.7, 0.7, 0.7, 0.75, 0.7, 0.75, 0.75, 0.72, 0.73, 0.75, 0.78, 0.78, 0.73, 0.8, 0.73, 0.8, 0.77, 0.75]",0.748,"[]",-
541,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.77, 0.73, 0.72, 0.67, 0.75, 0.7, 0.75, 0.75, 0.72, 0.72, 0.78, 0.77, 0.77, 0.72, 0.8, 0.73, 0.8, 0.77, 0.73]",0.748,"[]",-
542,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.77, 0.78, 0.73, 0.72, 0.72, 0.77, 0.72, 0.73, 0.73, 0.68, 0.72, 0.78, 0.75, 0.78, 0.73, 0.75, 0.75, 0.82, 0.75, 0.77]",0.747,"[]",-
543,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.78, 0.72, 0.65, 0.7, 0.77, 0.68, 0.75, 0.75, 0.73, 0.7, 0.8, 0.77, 0.77, 0.73, 0.78, 0.75, 0.82, 0.77, 0.73]",0.747,"[]",-
544,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.77, 0.7, 0.67, 0.7, 0.75, 0.68, 0.73, 0.75, 0.72, 0.73, 0.78, 0.82, 0.77, 0.75, 0.8, 0.73, 0.82, 0.73, 0.75]",0.747,"[]",-
545,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.75, 0.72, 0.72, 0.72, 0.75, 0.73, 0.75, 0.73, 0.7, 0.72, 0.77, 0.77, 0.77, 0.72, 0.8, 0.73, 0.77, 0.78, 0.75]",0.747,"[]",-
