model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
558,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.63, 0.68, 0.68, 0.62, 0.7, 0.77, 0.65, 0.77, 0.63, 0.67, 0.77, 0.7, 0.7, 0.85, 0.72, 0.75, 0.77, 0.65, 0.68]",0.708,"[]",-
559,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.62, 0.67, 0.67, 0.62, 0.73, 0.75, 0.68, 0.73, 0.65, 0.65, 0.75, 0.77, 0.7, 0.8, 0.75, 0.72, 0.78, 0.67, 0.68]",0.708,"[]",-
560,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.62, 0.67, 0.67, 0.62, 0.68, 0.75, 0.65, 0.73, 0.63, 0.68, 0.78, 0.7, 0.7, 0.87, 0.77, 0.75, 0.77, 0.67, 0.68]",0.708,"[]",-
561,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.65, 0.7, 0.68, 0.62, 0.72, 0.77, 0.65, 0.73, 0.62, 0.67, 0.77, 0.72, 0.72, 0.83, 0.73, 0.7, 0.73, 0.67, 0.72]",0.708,"[]",-
562,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.6, 0.7, 0.67, 0.62, 0.73, 0.75, 0.7, 0.77, 0.63, 0.65, 0.77, 0.72, 0.67, 0.82, 0.73, 0.73, 0.75, 0.67, 0.72]",0.708,"[]",-
563,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.6, 0.7, 0.68, 0.62, 0.73, 0.75, 0.7, 0.78, 0.62, 0.65, 0.78, 0.73, 0.7, 0.83, 0.73, 0.73, 0.77, 0.65, 0.67]",0.708,"[]",-
564,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.65, 0.68, 0.67, 0.62, 0.7, 0.77, 0.67, 0.73, 0.63, 0.7, 0.8, 0.73, 0.7, 0.82, 0.73, 0.72, 0.77, 0.65, 0.68]",0.708,"[]",-
565,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.65, 0.7, 0.68, 0.62, 0.72, 0.75, 0.67, 0.77, 0.62, 0.63, 0.8, 0.72, 0.7, 0.8, 0.73, 0.77, 0.77, 0.65, 0.65]",0.708,"[]",-
566,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.63, 0.72, 0.68, 0.62, 0.73, 0.78, 0.67, 0.73, 0.63, 0.7, 0.77, 0.7, 0.72, 0.82, 0.73, 0.72, 0.72, 0.65, 0.7]",0.708,"[]",-
567,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.62, 0.7, 0.7, 0.62, 0.75, 0.78, 0.67, 0.73, 0.63, 0.63, 0.77, 0.72, 0.7, 0.8, 0.73, 0.72, 0.77, 0.67, 0.67]",0.708,"[]",-
568,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.78, 0.62, 0.7, 0.68, 0.62, 0.73, 0.77, 0.65, 0.73, 0.62, 0.67, 0.77, 0.7, 0.7, 0.83, 0.73, 0.73, 0.77, 0.65, 0.7]",0.708,"[]",-
569,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.67, 0.68, 0.7, 0.62, 0.72, 0.77, 0.68, 0.73, 0.62, 0.65, 0.75, 0.72, 0.7, 0.8, 0.75, 0.72, 0.77, 0.67, 0.7]",0.708,"[]",-
570,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.63, 0.7, 0.7, 0.62, 0.73, 0.75, 0.67, 0.73, 0.65, 0.68, 0.75, 0.72, 0.7, 0.83, 0.73, 0.73, 0.77, 0.65, 0.68]",0.708,"[]",-
571,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.78, 0.6, 0.7, 0.67, 0.62, 0.72, 0.75, 0.7, 0.72, 0.63, 0.67, 0.78, 0.73, 0.7, 0.83, 0.73, 0.75, 0.77, 0.65, 0.65]",0.708,"[]",-
572,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.65, 0.68, 0.67, 0.62, 0.72, 0.77, 0.67, 0.73, 0.63, 0.68, 0.75, 0.75, 0.72, 0.8, 0.73, 0.7, 0.78, 0.7, 0.67]",0.708,"[]",-
573,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.65, 0.68, 0.68, 0.62, 0.72, 0.72, 0.67, 0.75, 0.65, 0.65, 0.75, 0.73, 0.7, 0.82, 0.73, 0.75, 0.77, 0.68, 0.68]",0.708,"[]",-
574,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.65, 0.68, 0.68, 0.62, 0.72, 0.8, 0.65, 0.75, 0.62, 0.67, 0.75, 0.72, 0.68, 0.83, 0.73, 0.73, 0.77, 0.67, 0.7]",0.708,"[]",-
575,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.6, 0.7, 0.67, 0.62, 0.73, 0.75, 0.67, 0.77, 0.62, 0.65, 0.77, 0.73, 0.68, 0.82, 0.73, 0.75, 0.78, 0.68, 0.68]",0.708,"[]",-
576,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.67, 0.67, 0.62, 0.73, 0.78, 0.65, 0.75, 0.63, 0.7, 0.75, 0.73, 0.7, 0.82, 0.75, 0.73, 0.75, 0.68, 0.67]",0.708,"[]",-
577,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.73, 0.63, 0.68, 0.68, 0.62, 0.73, 0.75, 0.67, 0.75, 0.62, 0.68, 0.78, 0.72, 0.7, 0.82, 0.75, 0.72, 0.75, 0.67, 0.7]",0.708,"[]",-
578,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.77, 0.62, 0.68, 0.68, 0.62, 0.7, 0.77, 0.67, 0.77, 0.63, 0.65, 0.77, 0.73, 0.7, 0.83, 0.75, 0.73, 0.73, 0.65, 0.7]",0.708,"[]",-
579,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.63, 0.7, 0.7, 0.63, 0.7, 0.75, 0.65, 0.7, 0.63, 0.72, 0.77, 0.68, 0.7, 0.83, 0.73, 0.73, 0.78, 0.63, 0.72]",0.708,"[]",-
580,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.63, 0.68, 0.67, 0.62, 0.73, 0.77, 0.67, 0.75, 0.63, 0.68, 0.77, 0.75, 0.7, 0.8, 0.75, 0.73, 0.77, 0.63, 0.67]",0.708,"[]",-
581,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.72, 0.75, 0.68, 0.75, 0.62, 0.63, 0.75, 0.73, 0.68, 0.83, 0.75, 0.75, 0.77, 0.67, 0.7]",0.707,"[]",-
582,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.63, 0.67, 0.67, 0.62, 0.73, 0.77, 0.68, 0.72, 0.63, 0.67, 0.8, 0.7, 0.72, 0.83, 0.75, 0.73, 0.78, 0.62, 0.68]",0.707,"[]",-
583,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.65, 0.68, 0.67, 0.62, 0.7, 0.75, 0.68, 0.75, 0.67, 0.68, 0.72, 0.72, 0.7, 0.83, 0.75, 0.75, 0.75, 0.65, 0.7]",0.707,"[]",-
584,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.58, 0.68, 0.67, 0.63, 0.68, 0.78, 0.65, 0.73, 0.65, 0.67, 0.75, 0.73, 0.7, 0.83, 0.73, 0.77, 0.77, 0.7, 0.68]",0.707,"[]",-
585,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.65, 0.68, 0.67, 0.62, 0.73, 0.75, 0.67, 0.7, 0.65, 0.7, 0.78, 0.7, 0.7, 0.83, 0.73, 0.73, 0.77, 0.68, 0.68]",0.707,"[]",-
586,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.6, 0.7, 0.7, 0.65, 0.72, 0.78, 0.67, 0.72, 0.63, 0.67, 0.75, 0.7, 0.7, 0.83, 0.73, 0.73, 0.75, 0.67, 0.7]",0.707,"[]",-
587,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.72, 0.62, 0.72, 0.7, 0.62, 0.73, 0.78, 0.65, 0.75, 0.63, 0.67, 0.78, 0.7, 0.7, 0.82, 0.73, 0.72, 0.75, 0.68, 0.68]",0.707,"[]",-
588,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.73, 0.65, 0.72, 0.68, 0.65, 0.7, 0.77, 0.68, 0.73, 0.63, 0.67, 0.75, 0.68, 0.7, 0.82, 0.75, 0.72, 0.77, 0.67, 0.68]",0.707,"[]",-
589,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.6, 0.7, 0.67, 0.62, 0.68, 0.77, 0.65, 0.72, 0.65, 0.7, 0.77, 0.68, 0.72, 0.83, 0.73, 0.77, 0.77, 0.67, 0.7]",0.707,"[]",-
590,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.62, 0.72, 0.68, 0.62, 0.73, 0.73, 0.67, 0.72, 0.65, 0.65, 0.73, 0.72, 0.7, 0.83, 0.73, 0.75, 0.77, 0.68, 0.7]",0.707,"[]",-
591,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.62, 0.7, 0.7, 0.62, 0.68, 0.77, 0.67, 0.75, 0.63, 0.67, 0.73, 0.67, 0.7, 0.82, 0.75, 0.75, 0.77, 0.68, 0.72]",0.707,"[]",-
592,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.7, 0.67, 0.62, 0.73, 0.77, 0.65, 0.77, 0.63, 0.67, 0.73, 0.68, 0.68, 0.83, 0.77, 0.75, 0.77, 0.68, 0.68]",0.707,"[]",-
593,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.6, 0.72, 0.7, 0.63, 0.7, 0.78, 0.65, 0.72, 0.63, 0.65, 0.77, 0.72, 0.68, 0.85, 0.72, 0.75, 0.77, 0.65, 0.7]",0.707,"[]",-
594,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.6, 0.7, 0.67, 0.62, 0.7, 0.75, 0.65, 0.73, 0.63, 0.65, 0.75, 0.72, 0.7, 0.85, 0.73, 0.77, 0.78, 0.65, 0.72]",0.707,"[]",-
595,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.58, 0.7, 0.67, 0.62, 0.75, 0.77, 0.67, 0.7, 0.63, 0.67, 0.77, 0.72, 0.72, 0.83, 0.75, 0.72, 0.78, 0.65, 0.67]",0.707,"[]",-
596,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.65, 0.7, 0.67, 0.62, 0.73, 0.73, 0.67, 0.73, 0.63, 0.65, 0.78, 0.72, 0.7, 0.8, 0.75, 0.75, 0.75, 0.68, 0.68]",0.707,"[]",-
597,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.63, 0.68, 0.67, 0.63, 0.72, 0.77, 0.67, 0.73, 0.62, 0.65, 0.75, 0.73, 0.72, 0.82, 0.75, 0.72, 0.77, 0.68, 0.7]",0.707,"[]",-
598,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.67, 0.68, 0.68, 0.62, 0.73, 0.77, 0.68, 0.72, 0.63, 0.67, 0.77, 0.72, 0.7, 0.82, 0.75, 0.72, 0.73, 0.67, 0.68]",0.707,"[]",-
599,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.63, 0.68, 0.67, 0.62, 0.7, 0.75, 0.65, 0.77, 0.65, 0.72, 0.75, 0.72, 0.68, 0.83, 0.73, 0.75, 0.78, 0.63, 0.7]",0.707,"[]",-
600,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.65, 0.7, 0.7, 0.62, 0.7, 0.73, 0.68, 0.73, 0.62, 0.68, 0.78, 0.7, 0.7, 0.83, 0.72, 0.73, 0.73, 0.67, 0.7]",0.707,"[]",-
601,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.58, 0.7, 0.68, 0.63, 0.72, 0.77, 0.67, 0.73, 0.65, 0.67, 0.77, 0.68, 0.72, 0.82, 0.73, 0.72, 0.78, 0.67, 0.68]",0.707,"[]",-
602,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.72, 0.68, 0.62, 0.7, 0.78, 0.67, 0.7, 0.62, 0.68, 0.77, 0.72, 0.7, 0.8, 0.75, 0.75, 0.78, 0.65, 0.68]",0.707,"[]",-
603,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.62, 0.68, 0.7, 0.63, 0.73, 0.77, 0.67, 0.73, 0.63, 0.67, 0.78, 0.72, 0.7, 0.82, 0.75, 0.73, 0.75, 0.65, 0.68]",0.707,"[]",-
604,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.65, 0.67, 0.67, 0.62, 0.75, 0.75, 0.68, 0.73, 0.65, 0.65, 0.75, 0.72, 0.72, 0.8, 0.75, 0.7, 0.78, 0.63, 0.7]",0.707,"[]",-
605,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.73, 0.65, 0.7, 0.7, 0.62, 0.7, 0.75, 0.65, 0.73, 0.67, 0.68, 0.72, 0.7, 0.68, 0.85, 0.73, 0.75, 0.78, 0.63, 0.72]",0.707,"[]",-
606,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.73, 0.63, 0.7, 0.7, 0.62, 0.68, 0.78, 0.67, 0.73, 0.63, 0.7, 0.73, 0.7, 0.7, 0.82, 0.73, 0.77, 0.75, 0.65, 0.72]",0.707,"[]",-
607,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.72, 0.77, 0.67, 0.73, 0.65, 0.65, 0.75, 0.72, 0.7, 0.82, 0.75, 0.72, 0.77, 0.65, 0.7]",0.707,"[]",-
608,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.62, 0.7, 0.68, 0.62, 0.72, 0.78, 0.67, 0.73, 0.63, 0.65, 0.78, 0.73, 0.68, 0.85, 0.73, 0.75, 0.77, 0.67, 0.65]",0.707,"[]",-
609,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.62, 0.73, 0.7, 0.62, 0.68, 0.8, 0.65, 0.77, 0.65, 0.7, 0.73, 0.68, 0.7, 0.83, 0.73, 0.72, 0.75, 0.65, 0.7]",0.707,"[]",-
610,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.65, 0.68, 0.68, 0.62, 0.7, 0.78, 0.67, 0.72, 0.65, 0.68, 0.77, 0.7, 0.7, 0.82, 0.75, 0.72, 0.75, 0.65, 0.68]",0.707,"[]",-
611,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.63, 0.68, 0.68, 0.62, 0.75, 0.73, 0.67, 0.75, 0.63, 0.65, 0.78, 0.73, 0.7, 0.8, 0.75, 0.72, 0.78, 0.67, 0.67]",0.707,"[]",-
612,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.63, 0.68, 0.68, 0.62, 0.73, 0.77, 0.67, 0.75, 0.62, 0.67, 0.77, 0.72, 0.72, 0.8, 0.73, 0.7, 0.77, 0.67, 0.67]",0.707,"[]",-
613,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.7, 0.75, 0.67, 0.75, 0.65, 0.67, 0.75, 0.72, 0.7, 0.85, 0.75, 0.7, 0.78, 0.65, 0.68]",0.707,"[]",-
614,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.63, 0.67, 0.67, 0.63, 0.73, 0.77, 0.65, 0.75, 0.67, 0.67, 0.77, 0.7, 0.72, 0.78, 0.75, 0.72, 0.75, 0.68, 0.68]",0.707,"[]",-
615,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.63, 0.68, 0.68, 0.63, 0.72, 0.77, 0.67, 0.77, 0.63, 0.68, 0.73, 0.7, 0.68, 0.82, 0.72, 0.73, 0.78, 0.67, 0.72]",0.707,"[]",-
616,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.63, 0.7, 0.67, 0.62, 0.72, 0.77, 0.67, 0.72, 0.62, 0.68, 0.77, 0.7, 0.73, 0.82, 0.72, 0.75, 0.75, 0.65, 0.68]",0.707,"[]",-
617,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.62, 0.68, 0.68, 0.63, 0.77, 0.75, 0.68, 0.75, 0.65, 0.67, 0.73, 0.7, 0.72, 0.85, 0.75, 0.7, 0.75, 0.65, 0.68]",0.707,"[]",-
618,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.63, 0.72, 0.67, 0.62, 0.7, 0.75, 0.65, 0.73, 0.62, 0.68, 0.78, 0.7, 0.7, 0.83, 0.75, 0.73, 0.78, 0.67, 0.68]",0.707,"[]",-
619,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.65, 0.68, 0.68, 0.62, 0.73, 0.77, 0.68, 0.73, 0.63, 0.67, 0.78, 0.72, 0.68, 0.82, 0.75, 0.7, 0.77, 0.65, 0.7]",0.707,"[]",-
620,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.65, 0.7, 0.67, 0.62, 0.73, 0.77, 0.68, 0.77, 0.63, 0.65, 0.75, 0.68, 0.7, 0.83, 0.72, 0.7, 0.77, 0.67, 0.68]",0.707,"[]",-
621,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.7, 0.67, 0.62, 0.75, 0.75, 0.67, 0.73, 0.63, 0.63, 0.77, 0.68, 0.7, 0.82, 0.72, 0.77, 0.77, 0.67, 0.72]",0.707,"[]",-
622,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.77, 0.6, 0.68, 0.68, 0.62, 0.72, 0.77, 0.68, 0.75, 0.62, 0.63, 0.77, 0.73, 0.7, 0.85, 0.75, 0.72, 0.75, 0.65, 0.7]",0.707,"[]",-
623,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.77, 0.6, 0.68, 0.68, 0.63, 0.72, 0.78, 0.68, 0.73, 0.63, 0.67, 0.78, 0.72, 0.68, 0.85, 0.75, 0.7, 0.77, 0.65, 0.67]",0.707,"[]",-
624,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.72, 0.63, 0.68, 0.68, 0.62, 0.7, 0.75, 0.68, 0.75, 0.63, 0.65, 0.8, 0.7, 0.72, 0.82, 0.75, 0.7, 0.78, 0.68, 0.7]",0.707,"[]",-
625,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.62, 0.7, 0.68, 0.62, 0.73, 0.78, 0.67, 0.73, 0.63, 0.68, 0.72, 0.73, 0.7, 0.83, 0.72, 0.75, 0.77, 0.65, 0.7]",0.707,"[]",-
