model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
557,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.72, 0.82, 0.6, 0.73, 0.82, 0.8, 0.75, 0.72, 0.65, 0.75, 0.75, 0.67, 0.73, 0.7, 0.63, 0.78, 0.75, 0.75]",0.726,"[]",-
558,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.7, 0.72, 0.77, 0.63, 0.7, 0.82, 0.82, 0.73, 0.72, 0.65, 0.75, 0.77, 0.68, 0.73, 0.7, 0.63, 0.8, 0.77, 0.75]",0.726,"[]",-
559,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.72, 0.73, 0.78, 0.65, 0.73, 0.8, 0.83, 0.75, 0.7, 0.63, 0.72, 0.75, 0.68, 0.73, 0.72, 0.62, 0.8, 0.77, 0.75]",0.726,"[]",-
560,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.72, 0.8, 0.62, 0.73, 0.8, 0.83, 0.73, 0.72, 0.63, 0.72, 0.77, 0.68, 0.73, 0.73, 0.63, 0.78, 0.77, 0.73]",0.726,"[]",-
561,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.7, 0.72, 0.83, 0.65, 0.72, 0.8, 0.82, 0.73, 0.72, 0.65, 0.7, 0.75, 0.68, 0.73, 0.73, 0.63, 0.8, 0.75, 0.73]",0.726,"[]",-
562,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.8, 0.63, 0.75, 0.8, 0.82, 0.77, 0.7, 0.63, 0.73, 0.73, 0.67, 0.72, 0.72, 0.63, 0.78, 0.77, 0.73]",0.726,"[]",-
563,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.87, 0.67, 0.72, 0.8, 0.8, 0.73, 0.7, 0.63, 0.72, 0.75, 0.68, 0.7, 0.73, 0.62, 0.8, 0.78, 0.73]",0.726,"[]",-
564,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.78, 0.65, 0.73, 0.8, 0.83, 0.73, 0.72, 0.65, 0.72, 0.75, 0.68, 0.73, 0.72, 0.62, 0.8, 0.75, 0.73]",0.726,"[]",-
565,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.68, 0.8, 0.63, 0.72, 0.82, 0.82, 0.73, 0.73, 0.62, 0.75, 0.73, 0.7, 0.73, 0.72, 0.67, 0.78, 0.77, 0.75]",0.726,"[]",-
566,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.7, 0.82, 0.6, 0.7, 0.8, 0.82, 0.77, 0.72, 0.65, 0.73, 0.73, 0.68, 0.73, 0.72, 0.62, 0.77, 0.8, 0.75]",0.726,"[]",-
567,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.72, 0.82, 0.65, 0.7, 0.78, 0.82, 0.77, 0.68, 0.63, 0.73, 0.7, 0.68, 0.73, 0.72, 0.63, 0.8, 0.78, 0.77]",0.726,"[]",-
568,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.73, 0.72, 0.8, 0.63, 0.72, 0.8, 0.82, 0.77, 0.68, 0.63, 0.7, 0.75, 0.67, 0.7, 0.73, 0.63, 0.78, 0.8, 0.75]",0.726,"[]",-
569,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.72, 0.68, 0.82, 0.63, 0.7, 0.78, 0.82, 0.75, 0.72, 0.63, 0.75, 0.75, 0.68, 0.73, 0.72, 0.63, 0.77, 0.78, 0.75]",0.726,"[]",-
570,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.7, 0.82, 0.62, 0.73, 0.78, 0.83, 0.75, 0.72, 0.65, 0.75, 0.72, 0.68, 0.73, 0.65, 0.63, 0.78, 0.8, 0.77]",0.726,"[]",-
571,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.68, 0.82, 0.62, 0.68, 0.78, 0.82, 0.77, 0.72, 0.63, 0.73, 0.73, 0.68, 0.73, 0.72, 0.62, 0.82, 0.8, 0.78]",0.726,"[]",-
572,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.72, 0.82, 0.63, 0.73, 0.82, 0.82, 0.75, 0.7, 0.62, 0.72, 0.75, 0.67, 0.75, 0.73, 0.62, 0.77, 0.78, 0.75]",0.726,"[]",-
573,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.7, 0.82, 0.62, 0.7, 0.82, 0.83, 0.75, 0.72, 0.63, 0.73, 0.73, 0.68, 0.72, 0.72, 0.63, 0.78, 0.78, 0.77]",0.726,"[]",-
574,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.82, 0.65, 0.7, 0.78, 0.82, 0.75, 0.68, 0.63, 0.75, 0.72, 0.68, 0.72, 0.72, 0.6, 0.8, 0.82, 0.77]",0.726,"[]",-
575,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.73, 0.82, 0.6, 0.7, 0.78, 0.83, 0.75, 0.7, 0.63, 0.72, 0.72, 0.7, 0.72, 0.77, 0.62, 0.8, 0.77, 0.77]",0.726,"[]",-
576,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.65, 0.72, 0.8, 0.62, 0.7, 0.8, 0.82, 0.77, 0.7, 0.65, 0.73, 0.75, 0.73, 0.75, 0.72, 0.6, 0.8, 0.78, 0.77]",0.726,"[]",-
577,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.7, 0.82, 0.67, 0.73, 0.8, 0.82, 0.73, 0.72, 0.65, 0.72, 0.73, 0.7, 0.73, 0.7, 0.6, 0.78, 0.78, 0.75]",0.725,"[]",-
578,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.73, 0.75, 0.8, 0.62, 0.72, 0.82, 0.83, 0.73, 0.72, 0.63, 0.73, 0.75, 0.68, 0.73, 0.7, 0.62, 0.78, 0.77, 0.73]",0.725,"[]",-
579,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.77, 0.72, 0.8, 0.63, 0.72, 0.8, 0.83, 0.72, 0.7, 0.63, 0.73, 0.77, 0.68, 0.72, 0.7, 0.63, 0.78, 0.77, 0.73]",0.725,"[]",-
580,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.75, 0.78, 0.62, 0.72, 0.8, 0.83, 0.73, 0.7, 0.62, 0.75, 0.72, 0.68, 0.75, 0.73, 0.62, 0.78, 0.78, 0.77]",0.725,"[]",-
581,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.73, 0.82, 0.6, 0.7, 0.8, 0.83, 0.75, 0.72, 0.67, 0.73, 0.75, 0.7, 0.72, 0.68, 0.6, 0.78, 0.78, 0.77]",0.725,"[]",-
582,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.73, 0.78, 0.62, 0.75, 0.82, 0.82, 0.73, 0.65, 0.65, 0.73, 0.77, 0.68, 0.73, 0.7, 0.58, 0.8, 0.78, 0.72]",0.725,"[]",-
583,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.72, 0.78, 0.6, 0.75, 0.8, 0.82, 0.72, 0.72, 0.67, 0.73, 0.77, 0.68, 0.73, 0.68, 0.58, 0.8, 0.78, 0.72]",0.725,"[]",-
584,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.75, 0.72, 0.78, 0.62, 0.75, 0.8, 0.8, 0.73, 0.72, 0.65, 0.73, 0.78, 0.67, 0.72, 0.72, 0.57, 0.8, 0.78, 0.73]",0.725,"[]",-
585,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.83, 0.63, 0.75, 0.78, 0.83, 0.77, 0.7, 0.63, 0.73, 0.75, 0.68, 0.72, 0.72, 0.63, 0.78, 0.75, 0.75]",0.725,"[]",-
586,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.73, 0.73, 0.8, 0.62, 0.73, 0.8, 0.82, 0.72, 0.72, 0.65, 0.73, 0.75, 0.68, 0.72, 0.72, 0.6, 0.8, 0.77, 0.73]",0.725,"[]",-
587,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.68, 0.7, 0.83, 0.62, 0.72, 0.78, 0.83, 0.72, 0.7, 0.63, 0.73, 0.73, 0.7, 0.73, 0.72, 0.63, 0.8, 0.78, 0.75]",0.725,"[]",-
588,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.7, 0.82, 0.67, 0.72, 0.82, 0.82, 0.75, 0.7, 0.63, 0.73, 0.73, 0.65, 0.73, 0.72, 0.65, 0.78, 0.77, 0.75]",0.725,"[]",-
589,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.68, 0.72, 0.8, 0.62, 0.68, 0.78, 0.82, 0.78, 0.73, 0.65, 0.75, 0.72, 0.68, 0.75, 0.7, 0.58, 0.8, 0.82, 0.77]",0.725,"[]",-
590,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.75, 0.82, 0.62, 0.7, 0.8, 0.82, 0.77, 0.7, 0.62, 0.73, 0.75, 0.7, 0.72, 0.68, 0.63, 0.8, 0.78, 0.75]",0.725,"[]",-
591,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.7, 0.78, 0.6, 0.73, 0.8, 0.83, 0.75, 0.67, 0.65, 0.75, 0.77, 0.68, 0.73, 0.72, 0.6, 0.78, 0.78, 0.73]",0.725,"[]",-
592,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.75, 0.72, 0.8, 0.6, 0.75, 0.8, 0.82, 0.75, 0.68, 0.67, 0.67, 0.78, 0.7, 0.73, 0.72, 0.6, 0.78, 0.78, 0.72]",0.725,"[]",-
593,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.75, 0.7, 0.82, 0.62, 0.73, 0.8, 0.83, 0.75, 0.7, 0.65, 0.73, 0.78, 0.68, 0.68, 0.72, 0.58, 0.8, 0.78, 0.72]",0.725,"[]",-
594,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.77, 0.73, 0.78, 0.62, 0.73, 0.8, 0.78, 0.75, 0.68, 0.67, 0.68, 0.77, 0.68, 0.73, 0.72, 0.58, 0.8, 0.78, 0.73]",0.725,"[]",-
595,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.77, 0.72, 0.8, 0.58, 0.75, 0.8, 0.83, 0.72, 0.68, 0.65, 0.73, 0.78, 0.68, 0.72, 0.72, 0.57, 0.8, 0.78, 0.7]",0.725,"[]",-
596,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.73, 0.8, 0.63, 0.73, 0.82, 0.83, 0.68, 0.68, 0.63, 0.72, 0.78, 0.68, 0.73, 0.72, 0.6, 0.8, 0.78, 0.72]",0.725,"[]",-
597,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.77, 0.72, 0.75, 0.6, 0.73, 0.8, 0.82, 0.73, 0.72, 0.65, 0.73, 0.77, 0.68, 0.75, 0.72, 0.58, 0.8, 0.78, 0.72]",0.725,"[]",-
598,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.73, 0.72, 0.78, 0.65, 0.72, 0.8, 0.82, 0.73, 0.72, 0.63, 0.75, 0.77, 0.68, 0.73, 0.68, 0.6, 0.82, 0.77, 0.72]",0.725,"[]",-
599,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.73, 0.72, 0.78, 0.63, 0.72, 0.8, 0.82, 0.73, 0.72, 0.63, 0.73, 0.77, 0.68, 0.73, 0.7, 0.63, 0.82, 0.75, 0.73]",0.725,"[]",-
600,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.77, 0.73, 0.8, 0.63, 0.72, 0.82, 0.8, 0.72, 0.72, 0.63, 0.73, 0.75, 0.68, 0.72, 0.7, 0.62, 0.8, 0.75, 0.73]",0.725,"[]",-
601,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.82, 0.63, 0.72, 0.8, 0.83, 0.72, 0.73, 0.63, 0.73, 0.77, 0.68, 0.72, 0.72, 0.6, 0.8, 0.77, 0.73]",0.725,"[]",-
602,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.7, 0.72, 0.82, 0.63, 0.7, 0.82, 0.83, 0.75, 0.68, 0.63, 0.73, 0.73, 0.7, 0.73, 0.68, 0.65, 0.8, 0.78, 0.75]",0.725,"[]",-
603,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.75, 0.72, 0.8, 0.62, 0.75, 0.8, 0.83, 0.77, 0.68, 0.65, 0.7, 0.77, 0.7, 0.7, 0.7, 0.58, 0.8, 0.78, 0.73]",0.725,"[]",-
604,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.72, 0.8, 0.62, 0.73, 0.8, 0.82, 0.75, 0.68, 0.65, 0.7, 0.78, 0.68, 0.75, 0.72, 0.58, 0.78, 0.78, 0.72]",0.725,"[]",-
605,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.78, 0.73, 0.82, 0.62, 0.75, 0.8, 0.82, 0.73, 0.68, 0.63, 0.7, 0.78, 0.68, 0.68, 0.7, 0.6, 0.78, 0.8, 0.72]",0.725,"[]",-
606,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.73, 0.8, 0.63, 0.72, 0.8, 0.83, 0.75, 0.7, 0.63, 0.73, 0.77, 0.68, 0.75, 0.7, 0.6, 0.8, 0.75, 0.73]",0.725,"[]",-
607,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.72, 0.82, 0.63, 0.7, 0.8, 0.83, 0.77, 0.72, 0.63, 0.73, 0.75, 0.68, 0.73, 0.7, 0.62, 0.77, 0.78, 0.72]",0.725,"[]",-
608,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.82, 0.62, 0.73, 0.8, 0.87, 0.73, 0.67, 0.65, 0.72, 0.75, 0.7, 0.73, 0.7, 0.62, 0.77, 0.77, 0.72]",0.725,"[]",-
609,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.7, 0.8, 0.62, 0.73, 0.8, 0.8, 0.73, 0.7, 0.67, 0.75, 0.7, 0.7, 0.73, 0.72, 0.62, 0.78, 0.8, 0.75]",0.725,"[]",-
610,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.73, 0.83, 0.6, 0.73, 0.82, 0.82, 0.75, 0.67, 0.63, 0.72, 0.78, 0.67, 0.73, 0.7, 0.57, 0.8, 0.78, 0.72]",0.725,"[]",-
611,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.73, 0.78, 0.62, 0.73, 0.8, 0.82, 0.73, 0.68, 0.63, 0.73, 0.77, 0.67, 0.72, 0.72, 0.58, 0.8, 0.8, 0.73]",0.725,"[]",-
612,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.67, 0.72, 0.78, 0.62, 0.7, 0.82, 0.82, 0.77, 0.72, 0.63, 0.72, 0.73, 0.68, 0.72, 0.72, 0.62, 0.8, 0.8, 0.77]",0.725,"[]",-
613,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.67, 0.73, 0.82, 0.62, 0.7, 0.78, 0.83, 0.77, 0.68, 0.65, 0.77, 0.72, 0.72, 0.72, 0.68, 0.58, 0.8, 0.8, 0.78]",0.725,"[]",-
614,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.73, 0.78, 0.62, 0.73, 0.82, 0.82, 0.75, 0.7, 0.63, 0.75, 0.78, 0.68, 0.73, 0.7, 0.55, 0.78, 0.77, 0.73]",0.724,"[]",-
615,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.7, 0.78, 0.63, 0.75, 0.8, 0.82, 0.75, 0.7, 0.63, 0.73, 0.77, 0.67, 0.73, 0.7, 0.58, 0.8, 0.78, 0.72]",0.724,"[]",-
616,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.77, 0.68, 0.78, 0.63, 0.73, 0.8, 0.8, 0.75, 0.72, 0.63, 0.72, 0.78, 0.67, 0.72, 0.72, 0.58, 0.8, 0.78, 0.73]",0.724,"[]",-
617,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.75, 0.72, 0.8, 0.58, 0.75, 0.8, 0.78, 0.73, 0.7, 0.65, 0.77, 0.78, 0.67, 0.73, 0.72, 0.6, 0.78, 0.78, 0.72]",0.724,"[]",-
618,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.78, 0.73, 0.8, 0.62, 0.73, 0.82, 0.82, 0.7, 0.72, 0.65, 0.72, 0.77, 0.68, 0.72, 0.7, 0.55, 0.78, 0.78, 0.72]",0.724,"[]",-
619,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.68, 0.72, 0.83, 0.62, 0.73, 0.8, 0.82, 0.73, 0.73, 0.62, 0.73, 0.73, 0.68, 0.72, 0.72, 0.62, 0.78, 0.78, 0.73]",0.724,"[]",-
620,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.83, 0.63, 0.73, 0.8, 0.8, 0.75, 0.7, 0.63, 0.72, 0.78, 0.7, 0.72, 0.7, 0.6, 0.8, 0.75, 0.73]",0.724,"[]",-
621,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.85, 0.63, 0.7, 0.8, 0.83, 0.73, 0.73, 0.65, 0.73, 0.75, 0.68, 0.72, 0.7, 0.63, 0.78, 0.75, 0.75]",0.724,"[]",-
622,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.72, 0.82, 0.62, 0.7, 0.8, 0.82, 0.73, 0.7, 0.63, 0.73, 0.73, 0.68, 0.75, 0.73, 0.67, 0.78, 0.77, 0.75]",0.724,"[]",-
623,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.7, 0.7, 0.78, 0.62, 0.72, 0.82, 0.82, 0.77, 0.7, 0.63, 0.72, 0.73, 0.7, 0.68, 0.73, 0.6, 0.8, 0.78, 0.77]",0.724,"[]",-
624,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.72, 0.8, 0.58, 0.72, 0.8, 0.83, 0.75, 0.72, 0.65, 0.75, 0.75, 0.68, 0.73, 0.72, 0.63, 0.78, 0.77, 0.75]",0.724,"[]",-
